ds,y
2022-05-12,0.0057224762740659685
2022-05-13,0.05279003391361137
2022-05-16,-0.06426792175829821
2022-05-17,0.03960913809504607
2022-05-18,-0.05854633911479734
2022-05-19,-0.01630873804192312
2022-05-20,-0.061652803427787894
2022-05-23,0.0047581374464167325
2022-05-24,-0.07727754691500088
2022-05-25,0.05163511630166262
2022-05-26,0.06899287148695166
2022-05-27,0.06737540247277085
2022-05-30,0.029311240040277298
2022-05-31,-0.029311240040277298
2022-06-01,-0.01426557715882204
2022-06-02,0.03805956182434489
2022-06-03,-0.09724843321467613
2022-06-06,0.0196232711841402
2022-06-07,0.0
2022-06-08,0.011887212784046142
2022-06-09,0.0014760150281203366
2022-06-10,-0.022372297754532866
2022-06-13,-0.06222847139840937
2022-06-14,0.020652044552669224
2022-06-15,0.05058549678810653
2022-06-16,-0.10055560209738701
2022-06-17,0.02287681465375435
2022-06-20,0.009646377051804933
2022-06-21,0.076961041136129
2022-06-22,-0.0074349784875185065
2022-06-23,-0.0014936522567827737
2022-06-24,0.041001350632295264
2022-06-27,-0.005755411570620872
2022-06-28,-0.04425500900404078
2022-06-29,-0.010614201241773813
2022-06-30,-0.02001606470646955
2022-07-01,0.013899837689034023
2022-07-04,-0.013899837689034023
2022-07-05,0.05594807393253287
2022-07-06,0.002936859673310366
2022-07-07,0.05699548104936358
2022-07-08,-0.009742596198818454
